reclat,reclong
19.31,54.85
25.25,0.1
25.53,0.42
25.19,0.79
25.41,0.14
25.2,0.24
25.43,0.1
25.3,0.2
25.28,0.2
25.22,0.22
25.33,0.55
25.27,0.15
25.48,0.15
25.4,0.42
25.43,0.4
19.73,55.73
25.28,0.1
19.26,54.8
25.58,0.4
24.44,0.1
19.1,54.82
19.1,54.81
19.18,54.58
19.4,54.58
18.21,54.12
18.58,54.2
19.17,54.4
19.05,54.76
19.24,54.54
19.1,54.73
25.23,0.15
25.37,1.08
24.07,-1.35
24.22,0.47
24.42,0.12
25.27,0.1
-86.37,-70
-86.37,-70
-86.37,-70
-86.37,-70
-86.37,-70
-86.37,-70
19.7,55.73
19.05,55.44
19.67,55.65
19.66,55.75
19.66,55.75
19.72,55.79
-31.45,127.89
19.59,56.18
19.36,56.27
19.94,56.43
19.72,56.61
19.69,56.65
-86.37,-70
19.96,56.76
-86.37,-70
-86.37,-70
-86.37,-70
-86.37,-70
-86.37,-70
-86.37,-70
-86.37,-70
-86.37,-70
-86.37,-70
-86.37,-70
19.23,55.18
19.23,55.18
-86.37,-70
-86.37,-70
-86.37,-70
-86.37,-70
47.52,10.81
-86.37,-70
-86.37,-70
19.98,56.77
19.46,56.83
19.99,56.42
19.99,56.42
19.99,56.42
19.99,56.42
19.98,56.42
19.96,56.43
-25.58,-69.8
29.75,34.92
0,0
0,0
-86.37,-70
-86.37,-70
34.61,-115.03
-86.37,-70
-86.37,-70
19.99,56.42
19.98,56.77
19.99,56.41
58.58,13.43
19.46,56.83
19.23,56.09
19.53,56.84
19.51,56.85
19.18,56.12
19.59,56.16
19.58,56.16
19.74,55.83
19.95,56.93
19.73,55.72
19.73,55.73
19.67,55.74
19.98,56.49
19.97,56.44
19.98,56.43
19.98,56.41
-86.37,-70
-86.37,-70
-86.37,-70
-84,168
-84,168
-84,168
-84,168
-84,168
-84,168
-84,168
-84,168
-84,168
-84,168
-84,168
-84,168
20,56.42
20.01,56.42
-84,168
20.01,56.41
-84,168
-84,168
-84,168
-84,168
-84,168
-84,168
-84,168
-84,168
-84,168
-84,168
-84,168
-84,168
-84,168
-84,168
-84,168
-84,168
-84,168
-84,168
20.01,56.41
-84,168
0,0
33.68,-114.2
32.95,-114.67
0,0
33.25,10.47
27.89,0.22
0,0
28.3,0.5
28.3,0.67
19.33,54.76
-27.47,-60.58
0,0
0,0
27.97,-7.95
28.3,0.67
-84,168
-84,168
-84,168
-84,168
-84,168
-84,168
-84,168
-84,168
-84,168
-84,168
-84,168
-84,168
-84,168
-84,168
-84,168
-84,168
-84,168
-84,168
-84,168
-84,168
-84,168
35.07,-116.77
35.06,-116.77
35.07,-116.76
35.05,-116.75
0,0
35.31,-117.45
35.08,-116.77
19.33,54.78
27.27,16.41
-84,168
-84,168
-84,168
-84,168
-84,168
19.33,54.79
-84,168
35.06,-116.76
-14.53,-75.78
17.76,53.99
19.27,5.92
45.82,6.02
32.16,4.63
30,-7
26.51,73.12
0,0
46.7,113.28
11.65,-2.18
50.44,-95.53
-25,-69.5
35.87,-114.19
38.85,-98.72
19.38,54.59
18.67,7.34
-84,168
-84,168
19.21,54.64
-84,168
-84,168
-84,168
-84,168
-84,168
-84,168
-84,168
-84,168
-84,168
-84,168
-84,168
-84,168
-84,168
-84,168
-84,168
-84,168
0,0
0,0
-84,168
-84,168
-84,168
-84,168
-84,168
-84,168
-84,168
0,0
20.03,56.43
0,0
0,0
-84,168
-84,168
-84,168
-84,168
28.23,-7.88
-86.37,-70
28.1,-7.52
27.73,-7.85
-86.37,-70
-86.37,-70
35.66,-114.03
35.66,-114.03
-86.37,-70
-86.37,-70
-86.37,-70
-86.37,-70
35.7,-114.06
-86.37,-70
-86.37,-70
12.77,9.8
-86.37,-70
-86.37,-70
-86.37,-70
19.14,54.56
-86.37,-70
-86.37,-70
-86.37,-70
-86.37,-70
-86.37,-70
-86.37,-70
-86.37,-70
-86.37,-70
-86.37,-70
-86.37,-70
-86.37,-70
-86.37,-70
-86.37,-70
-86.37,-70
-86.37,-70
29.82,4.38
30.02,4.56
-86.37,-70
-86.37,-70
-86.37,-70
-73.1,75.17
-14.2,48.1
-73.1,75.17
-86.37,-70
-73.11,75.17
-86.37,-70
-73.11,75.2
-86.37,-70
-73.09,75.22
-73.07,75.27
-86.37,-70
-86.37,-70
0,0
-86.37,-70
19.3,54.56
-86.37,-70
-86.37,-70
-73.11,75.17
-86.37,-70
53.87,44.86
-86.37,-70
-86.37,-70
-86.37,-70
-86.37,-70
-73.1,75.18
19.73,55.72
-86.37,-70
-73.11,75.15
-73.13,75.04
-86.37,-70
-73.16,75.05
-73.14,75.06
-86.37,-70
-86.37,-70
-86.37,-70
-86.37,-70
18.16,54.16
37.86,-117.02
26.74,16.9
26.81,16.8
26.97,16.54
27.02,16.51
19.38,54.59
27.06,16.39
27.11,16.33
27.11,16.34
27.33,16.28
27.36,16.28
27.45,16.32
27.49,16.45
27.07,16.39
27.47,-0.52
19.16,54.59
18.62,54.16
18.53,54
19.34,54.56
0,0
0,0
0,0
0,0
29.76,1.88
0,0
0,0
0,0
0,0
18.63,54.05
0,0
0,0
0,0
27.64,-0.52
-30.45,137.99
19.98,56.42
-86.37,-70
-86.37,-70
-86.37,-70
-86.37,-70
-86.37,-70
-86.37,-70
-86.37,-70
-86.37,-70
-86.37,-70
29.98,4.67
-86.37,-70
-86.37,-70
29.13,4.72
-86.37,-70
-86.37,-70
19.31,54.5
19.31,54.49
0,0
20,56.41
20,56.41
19.97,56.42
19.97,56.42
19.97,56.43
18.54,54
18.55,54.03
18.55,54
18.55,54.04
18.55,54.03
18.56,54
18.56,54.08
19.17,54.79
19.97,56.42
20,56.39
27.92,-7.5
-23.98,-68.31
19.22,54.66
-86.37,-70
21.05,57.31
21.05,57.31
21.01,57.27
21.06,57.3
21.04,57.3
21.06,57.32
-84.22,160.5
27.59,3.78
27.61,4.53
-84.22,160.5
27.77,4.42
-84.22,160.5
-84.22,160.5
-84.22,160.5
-84.22,160.5
27.7,4.48
-84.22,160.5
-84.22,160.5
-84.22,160.5
27.48,3.77
21,57.32
21.09,57.29
20.98,57.33
27.43,3.87
-84.22,160.5
-84.22,160.5
-84.22,160.5
21.01,57.31
21,57.32
21.05,57.31
21.04,57.31
21.04,57.29
20.99,57.32
-84.22,160.5
20.6,57.38
20.59,57.1
27.46,3.81
20.57,57.32
20.56,57.18
20.51,57.28
20.48,57.36
27.59,4.66
0,0
-84.22,160.5
-84.22,160.5
20.99,57.28
21.01,57.32
21,57.32
20.57,57.32
-84.22,160.5
-84.22,160.5
-84.22,160.5
-84.22,160.5
-84.22,160.5
-84.22,160.5
-84.22,160.5
-84.22,160.5
21.07,57.26
21.07,57.27
21,57.32
21.04,57.29
21.04,57.29
21.04,57.29
-84.22,160.5
20.97,57.32
-84.22,160.5
-84.22,160.5
-84.22,160.5
-84.22,160.5
-84.22,160.5
-84.22,160.5
-84.22,160.5
-84.22,160.5
-84.22,160.5
-84.22,160.5
-85.63,-68.7
-85.63,-68.7
-85.63,-68.7
-85.63,-68.7
-85.63,-68.7
-85.63,-68.7
-85.63,-68.7
-85.63,-68.7
-85.63,-68.7
-85.63,-68.7
-85.63,-68.7
-85.63,-68.7
-85.63,-68.7
-85.63,-68.7
-85.63,-68.7
-85.63,-68.7
-85.63,-68.7
-85.63,-68.7
-85.63,-68.7
-85.63,-68.7
-85.63,-68.7
21.07,57.27
0,0
0,0
27.69,4.39
-84.22,160.5
-84.22,160.5
-84.22,160.5
21.04,57.3
20.98,57.3
20.99,57.31
21.08,57.28
-84.22,160.5
-84.22,160.5
27.48,3.7
-84.22,160.5
-84.22,160.5
-84.22,160.5
-84.22,160.5
-84.22,160.5
27.58,4.29
27.61,3.94
-84.22,160.5
-84.22,160.5
-84.22,160.5
-84.22,160.5
-84.22,160.5
-84.22,160.5
26.61,3.94
0,0
27.68,4.43
0,0
21,57.32
-84.22,160.5
0,0
27.7,4.52
-85.63,-68.7
20.97,57.33
-84.22,160.5
-84.22,160.5
-84.22,160.5
-84.22,160.5
-84.22,160.5
0,0
0,0
-84.22,160.5
-84.22,160.5
-84.22,160.5
-84.22,160.5
-84.22,160.5
-84.22,160.5
21,57.32
-84.22,160.5
-84.22,160.5
-84.22,160.5
-84.22,160.5
21.06,57.31
21.26,57.18
20.17,57.08
20.1,56.84
20.94,57.36
20.81,57.33
20.77,57.26
20.73,57.16
20.72,57.21
20.71,57.18
20.71,57.18
20.7,57.19
21,-13
-84.22,160.5
21.01,57.32
0,0
-86.37,-70
-86.37,-70
-86.37,-70
-86.37,-70
-86.37,-70
-86.37,-70
-86.37,-70
-86.37,-70
-86.37,-70
-86.37,-70
-86.37,-70
35.23,-117.04
35.24,-117.04
20.25,56.52
20.7,57.18
20.17,56.63
20.05,56.51
20.39,56.94
20.51,57.29
35.24,-117.04
0,0
19.34,54.6
29.53,-3.18
34.49,-116.95
34.49,-116.95
34.49,-116.95
34.49,-116.94
0,0
34.49,-116.95
34.49,-116.95
20.1,56.63
-84.22,160.5
20.67,57.16
20.61,57.34
20.49,57.21
20.48,56.94
20.44,57.23
27.68,4.27
20.43,57.1
27.72,4.27
27.55,4.2
20.41,57.07
20.4,57.04
20.37,56.89
27.58,4.3
20.33,57.25
27.47,3.83
20.2,56.96
27.59,4.66
20.82,12.97
27.62,4.26
20,56.76
-84.22,160.5
21.07,57.29
-84.22,160.5
21.07,57.29
21.07,57.28
27.73,4.2
21.07,57.28
21.06,57.27
21.06,57.27
21.04,57.34
21.04,57.31
20.49,57.4
20.49,57.39
20.49,57.37
20.49,57.25
20.6,57.16
20.6,57.02
20.6,57.16
20.59,57.2
20.58,57.36
20.58,57.18
20.58,57.18
20.57,57.37
20.57,57.37
20.57,57.36
20.56,57.38
20.54,56.67
20.56,57.33
20.56,57.31
20.62,56.95
20.55,57.32
20.54,57.2
27.65,4.38
20.54,57.31
20.53,57.39
20.52,57.37
20.51,57.37
20.51,57.32
27.73,4.43
27.62,4.07
20.51,57.15
20.5,57.37
20.5,57.27
20.06,56.95
20.06,56.95
20.54,57.13
-85.63,-68.7
21.05,57.24
-85.63,-68.7
-84.22,160.5
-84.22,160.5
-84.22,160.5
-84.22,160.5
-84.22,160.5
19.87,57
-84.22,160.5
-84.22,160.5
-84.22,160.5
-84.22,160.5
-84.22,160.5
-84.22,160.5
-84.22,160.5
-84.22,160.5
-84.22,160.5
-84.22,160.5
-85.63,-68.7
-85.63,-68.7
-85.63,-68.7
-85.63,-68.7
19.6,57.03
-84.22,160.5
19.16,54.4
18.56,53.91
-84.22,160.5
-84.22,160.5
-84.22,160.5
-84.22,160.5
-84.22,160.5
-84.22,160.5
-85.67,-69.04
-85.68,-68.6
19.54,57.1
-85.67,-68.72
19.84,57.01
-85.69,-68.79
19.84,57.01
19.84,57.01
19.84,57.01
19.84,57
-85.69,-68.8
-85.68,-68.86
-85.69,-68.97
-85.69,-68.96
-84.22,160.5
19.87,57
-85.69,-68.89
-84.22,160.5
-85.69,-68.89
-85.69,-68.84
-85.68,-68.8
-85.69,-68.82
-85.68,-68.81
-85.69,-68.77
-85.68,-68.8
-85.68,-68.8
-85.68,-68.79
-85.68,-68.79
-85.69,-68.81
-85.69,-68.95
19.51,57.12
-84.22,160.5
-84.22,160.5
-84.22,160.5
-84.22,160.5
-84.22,160.5
-84.22,160.5
-84.22,160.5
40.86,-118.54
-84.22,160.5
-84.22,160.5
-84.22,160.5
-84.22,160.5
-84.22,160.5
-84.22,160.5
-84.22,160.5
-84.22,160.5
-84.22,160.5
-84.22,160.5
-84.22,160.5
18.63,54.23
28.11,25.54
19.4,57.27
19.07,54.76
19.14,54.56
18.54,54.13
19.39,54.58
19.08,54.77
19.09,54.39
19.31,54.55
-84.22,160.5
-84.22,160.5
-84.22,160.5
-84.22,160.5
-84.22,160.5
-85.63,-68.7
-84.22,160.5
-84.22,160.5
-84.22,160.5
-84.22,160.5
-84.22,160.5
-84.22,160.5
-84.22,160.5
-84.22,160.5
-84.22,160.5
-84.22,160.5
-84.22,160.5
-84.22,160.5
-84.22,160.5
-84.22,160.5
-84.22,160.5
18.25,54
18.35,54.24
-84.22,160.5
-84.22,160.5
19.4,54.6
19.12,54.68
19.28,54.83
19.24,54.76
19.38,54.6
19.1,54.83
-84.22,160.5
-84.22,160.5
27.82,-7.85
-84.22,160.5
-86.37,-70
-85.63,-68.7
27.7,4.45
-85.63,-68.7
-85.63,-68.7
27.63,3.93
0,0
-85.63,-68.7
-85.63,-68.7
-85.63,-68.7
-85.63,-68.7
-85.63,-68.7
-85.63,-68.7
-85.63,-68.7
-85.63,-68.7
-85.63,-68.7
-85.63,-68.7
26.61,3.89
18.35,53.75
-85.63,-68.7
-85.63,-68.7
-85.63,-68.7
-85.63,-68.7
18.51,53.99
18.54,53.94
18.55,53.93
18.55,53.96
-85.63,-68.7
-85.63,-68.7
-85.63,-68.7
27.77,4.42
-85.63,-68.7
27.68,4.47
27.67,4.36
-85.63,-68.7
-85.63,-68.7
-85.63,-68.7
26.61,4.05
27.51,3.76
18.54,54
27.64,3.94
27.66,3.98
-85.63,-68.7
-85.63,-68.7
27.67,4.65
-85.63,-68.7
-85.63,-68.7
18.56,53.97
-85.63,-68.7
-85.63,-68.7
-85.63,-68.7
-85.63,-68.7
-85.63,-68.7
-85.63,-68.7
-85.63,-68.7
-85.63,-68.7
-85.63,-68.7
-85.63,-68.7
18.55,53.95
26.63,3.94
18.63,53.92
-85.66,-68.66
-85.63,-68.7
36.78,-114.95
27.69,4.44
-85.65,-68.65
-85.65,-68.57
-85.63,-68.7
-85.66,-68.64
18.2,53.81
-85.65,-68.56
-85.65,-68.64
-85.65,-68.57
-85.67,-68.51
18.63,53.92
-85.63,-68.7
-85.65,-68.61
-85.63,-68.7
-85.65,-68.6
18.52,53.8
18.55,53.91
-85.63,-68.7
-85.66,-68.67
-85.63,-68.7
18.54,53.98
19.16,54.78
18.61,10.49
0,0
27.82,-7.83
-85.68,-68.83
-85.63,-68.7
17.68,10.04
-85.63,-68.7
19.15,54.8
18.55,53.94
-85.63,-68.7
-85.63,-68.7
-85.63,-68.7
-72.98,75.26
-72.98,75.26
-72.98,75.26
-72.78,75.33
19.4,54.56
-72.98,75.26
-72.77,75.31
-86.37,-70
7.32,80.55
-72.78,75.33
19.4,54.56
-72.78,75.33
-72.78,75.28
34.79,-114.25
-72.78,75.3
-72.98,75.26
-72.98,75.26
-72.77,75.31
-72.78,75.33
-72.78,75.32
-72.98,75.26
-72.98,75.26
-86.37,-70
-86.37,-70
-86.37,-70
-86.37,-70
-72.98,75.26
-72.98,75.26
-72.98,75.26
-72.98,75.26
-72.98,75.26
-72.98,75.26
-72.98,75.26
-72.98,75.26
-72.98,75.26
-72.78,75.31
-86.37,-70
-72.77,75.31
-72.98,75.26
-72.98,75.26
-72.98,75.26
-72.98,75.27
-72.78,75.31
-72.77,75.31
-86.37,-70
-72.98,75.26
-72.78,75.32
-72.78,75.32
-72.78,75.31
-72.98,75.26
-72.78,75.34
-72.77,75.31
-72.89,161.14
-72.9,161.13
-72.9,161.13
-72.9,161.13
-72.9,161.13
-72.9,161.13
-72.98,75.27
-72.9,161.13
-72.9,161.13
-72.9,161.08
-72.9,161.08
-72.9,161
-72.9,161.17
-72.85,161.03
-72.83,161.22
-72.9,161.13
-72.9,161.13
-72.9,161.13
-72.77,75.34
-72.77,75.34
-72.78,75.33
-72.78,75.33
-72.78,75.33
-72.78,75.33
-72.78,75.33
-72.78,75.34
-72.78,75.34
-72.78,75.34
-72.98,75.27
-72.98,75.27
-72.89,161.15
-72.9,161.14
-86.37,-70
-72.77,75.31
-72.77,75.34
-72.77,75.34
-86.37,-70
-72.77,75.34
-72.77,75.33
-72.98,75.26
-72.78,75.33
-72.98,75.25
-72.78,75.33
-72.78,75.34
-72.78,75.34
19.14,54.68
17.71,-11.37
-72.77,75.31
-72.77,75.33
-72.77,75.33
-72.77,75.34
-72.77,75.34
-72.77,75.34
-72.77,75.34
-72.77,75.33
-86.37,-70
-72.77,75.34
19.16,54.66
-72.77,75.34
-72.77,75.34
-72.77,75.34
-72.77,75.34
-72.78,75.34
-72.77,75.33
-72.98,75.27
36.18,-116.14
-72.98,75.26
-72.69,160.27
-72.98,75.26
-72.98,75.26
-72.98,75.27
-72.98,75.27
0,0
-72.7,160.34
-72.98,75.27
-72.95,160.47
-72.95,160.48
-72.67,160.24
-83.25,157
18.42,54.05
-83.25,157
-72.98,75.27
-72.95,160.49
45,-79.07
19.31,55.7
-72.78,75.32
18.44,52.98
0,0
19.3,55.71
-72.78,75.32
18.04,53.69
-72.78,75.32
29.42,13.26
-72.78,75.32
30.03,13.13
29.91,13.04
29.82,12.95
29.82,12.95
28.47,12.9
30.54,13.58
18.21,53.85
-72.98,75.26
0,0
-72.95,160.5
-72.78,75.29
-72.95,160.51
-72.95,160.49
19.64,9.36
-41.07,-62.85
-72.95,160.51
-83.25,157
0,0
0,0
-72.95,160.51
0,0
-72.95,160.51
36.21,-116.17
0,0
-72.95,160.52
0,0
0,0
-72.95,160.52
18.43,54.04
-72.95,160.51
-72.95,160.51
19.8,57.32
35.05,-116.73
-72.95,160.51
35.06,-116.72
-72.78,75.32
18.57,53.82
18.59,53.81
18.15,53.84
-72.95,160.51
0,0
19.8,57.32
-72.98,75.26
0,0
19.28,55.7
-72.77,75.32
-72.77,75.32
-72.77,75.32
-72.98,75.26
-72.98,75.27
-72.77,75.33
-72.77,75.32
-72.77,75.32
36.18,-116.16
-72.77,75.32
-72.77,75.32
-72.98,75.27
-72.77,75.32
-72.77,75.32
-72.77,75.32
-72.77,75.32
-72.77,75.32
-72.77,75.32
-86.37,-70
-86.37,-70
-86.37,-70
-86.37,-70
-72.95,160.45
0,0
-72.77,75.32
19.3,55.78
19.36,55.9
19.28,55.78
27.4,3.75
19.28,55.78
0,0
19.32,54.78
40.87,-119.18
-72.95,160.47
-72.77,75.32
-72.77,75.32
-72.95,160.45
-72.95,160.46
-72.95,160.46
-72.98,75.27
-72.98,75.27
-72.78,75.32
-72.95,160.45
19.29,55.71
-72.98,75.26
-72.98,75.26
35.84,-114.17
-72.95,160.51
-72.95,160.5
-72.95,160.5
-72.78,75.32
-72.77,75.32
-72.78,75.32
-72.95,160.45
32.25,-99.99
-72.77,75.32
0,0
-72.77,75.32
39.87,-106.88
44.5,11.36
-72.77,75.32
-72.77,75.32
31.7,-3.3
-72.77,75.32
-72.77,75.32
51.53,94.6
-72.77,75.32
-72.98,75.27
-72.77,75.32
-72.77,75.32
-72.95,160.46
-72.78,75.28
32.13,-82.98
0,0
0,0
21.01,57.32
21.09,56.92
25.16,0.82
25.09,0.83
19.34,55.74
-72.77,75.33
-72.77,75.33
-72.77,75.35
-72.77,75.35
-72.77,75.35
41.48,-87.68
-72.77,75.32
24.3,-13.1
41.65,-109.02
12.9,0.08
20.72,57.13
25.22,0.85
-72.77,75.33
-72.77,75.33
19.29,55.56
-72.77,75.34
19.37,55.56
19.75,56.97
-72.77,75.34
-72.77,75.33
-72.77,75.33
-72.77,75.33
-72.77,75.33
-72.77,75.33
20.18,56.52
19.57,55.7
19.58,55.68
-72.77,75.33
19.91,55.66
19.91,55.66
-72.77,75.33
-72.77,75.33
-72.77,75.33
-72.77,75.33
19.06,54.75
19.95,55.69
-72.65,160.31
29.95,-90.11
-72.77,75.32
-72.78,75.34
-73,75.2
-73,75.21
20.56,57.29
-72.99,75.21
-72.99,75.21
-72.99,75.2
-73,75.23
-72.78,75.34
-73,75.2
-73,75.22
-72.78,75.33
-73,75.22
-73,75.22
-73,75.24
-72.99,75.23
20.46,86.7
-72.78,75.33
29.58,77.58
20.58,57.4
-72.99,75.22
19.86,57
-73.02,75.19
-73.02,75.26
-72.77,75.32
20.19,57.2
20.3,56.51
20.04,57.22
20.42,57.36
20.42,56.56
20.43,56.59
-73.01,75.19
-72.99,75.21
-73.01,75.23
-72.99,75.21
-73,75.24
-72.78,75.34
20.56,56.85
53.62,56.33
-73,75.23
-73,75.2
-72.99,75.21
-73,75.21
-72.99,75.23
-72.99,75.21
35.68,-114.04
19.91,57
-72.77,75.34
24.76,-0.43
25.21,0.04
25.29,0.06
25.76,0.27
-73,160.39
-72.99,160.4
-72.96,160.47
19.39,54.56
19.4,54.56
19.4,54.57
18.62,54.43
27.95,-7.83
-33.51,-53.41
0,0
0,0
18.92,54.41
18.67,54.16
19.26,54.49
19.31,54.55
24.65,-0.51
24.82,-0.43
25.24,0.2
24.65,-0.57
-72.95,160.46
-72.95,160.49
-72.95,160.46
-72.95,160.46
-72.95,160.46
-72.95,160.45
-72.95,160.44
-72.95,160.49
-72.95,160.44
0,0
-72.95,160.44
-72.99,160.41
-72.99,160.41
-73,160.39
-73,160.39
-72.95,160.47
24.62,-0.56
24.62,-0.54
24.74,-0.52
24.58,-0.52
-72.95,160.44
19.3,55.75
19.34,55.54
19.36,55.62
-72.78,75.33
-72.78,75.35
-72.77,75.32
-72.77,75.36
19.75,56.97
19.86,57
-72.77,75.35
-72.77,75.33
0,0
-72.78,75.33
-72.77,75.35
-72.78,75.34
-72.78,75.31
34.76,-114.23
-72.77,75.34
-72.77,75.34
-72.77,75.34
19.36,55.59
-72.77,75.34
-72.77,75.34
-72.77,75.32
-72.77,75.34
-72.78,75.33
-72.78,75.34
31.39,-99.41
19.36,55.63
19.36,55.63
19.36,55.64
19.2,54.53
18.91,54.42
19.36,55.55
19.36,55.53
19.36,55.61
-72.78,75.34
19.35,55.62
-72.77,75.32
-72.77,75.35
-72.77,75.33
-72.78,75.35
-72.78,75.33
-72.78,75.32
-72.78,75.32
-72.78,75.32
-72.78,75.33
-72.77,75.33
-72.78,75.29
35.7,-114.03
20.59,57.35
21,57.29
19.31,55.83
-72.78,75.28
-72.78,75.28
-72.78,75.28
-72.78,75.28
-72.78,75.28
-72.78,75.28
-72.78,75.28
-72.78,75.28
-72.78,75.28
-72.78,75.28
-72.78,75.28
-72.78,75.28
-72.95,160.51
19.36,55.71
-72.78,75.28
-72.78,75.28
-72.78,75.28
21,57.29
35.24,-117.03
-72.78,75.28
-72.98,75.26
-72.98,75.26
-23.29,-70.47
-23.29,-70.47
-23.27,-70.48
-23.27,-70.48
-72.77,75.34
-72.77,75.31
19.35,55.87
19.27,55.81
-72.78,75.28
19.29,55.82
-72.95,160.51
-72.95,160.51
-72.77,75.31
-72.77,75.31
-72.77,75.34
-72.77,75.34
-72.78,75.28
-72.78,75.28
-72.78,75.28
19.33,55.81
-72.78,75.28
-72.78,75.28
-72.78,75.28
-72.78,75.28
-72.95,160.51
-72.95,160.51
19.3,54.67
-72.98,75.26
-72.95,160.51
39.68,-117.62
36.28,-96.44
19.31,55.71
-72.78,75.28
-72.95,160.5
-72.95,160.5
-72.95,160.5
-72.98,75.26
-72.98,75.25
-72.78,75.28
-72.98,75.25
-72.98,75.26
-72.98,75.26
-72.78,75.27
-72.95,160.5
-72.98,75.26
-72.95,160.51
-72.78,75.28
-72.78,75.28
-72.78,75.28
-72.78,75.28
-72.78,75.29
-72.78,75.29
-72.78,75.29
-72.78,75.29
-72.78,75.29
-72.78,75.29
-72.45,160.34
-72.78,75.29
19.34,55.72
19.3,55.7
19.3,55.7
19.32,55.7
18.7,54.25
18.98,54.41
19.33,54.78
19.33,54.78
-72.95,160.51
-72.78,75.29
20.58,57.32
-72.99,75.26
19.66,56.06
20.19,57.2
19.3,55.79
-72.77,75.32
-72.95,160.49
-72.77,75.33
19.28,55.76
19.28,55.77
-73,75.21
-73,75.21
-73,75.21
-73,75.2
-72.99,75.2
-73.01,75.27
-73,75.27
-72.99,75.28
-73,75.22
-72.77,75.33
-73,75.22
-73,75.21
20.04,57.22
20.53,56.68
-72.77,75.32
19.55,56.04
20.6,57.38
20.61,57.32
20.64,57.21
1.34,31.47
34.45,132.38
20.64,57.29
20.73,57.19
20.73,57.19
20.79,57.21
-73,75.21
20.79,57.19
-73,75.21
-73,75.21
-73,75.2
-73,75.2
-73,75.2
-72.78,75.33
-72.77,75.32
21.04,57.27
19.56,56.05
-72.78,75.33
-73,75.21
19.27,55.76
-73,75.28
-73,75.2
-73,75.2
-72.99,75.2
-72.95,160.51
-72.77,75.32
-72.77,75.32
-72.95,160.51
-72.77,75.32
25.6,28.45
-72.99,75.2
-72.77,75.32
-72.77,75.32
-72.77,75.34
-72.77,75.34
-72.77,75.34
-72.77,75.34
-72.77,75.34
-72.77,75.34
-72.77,75.34
-73,75.22
19.62,56.04
-72.77,75.34
-72.99,75.2
-72.95,160.51
-73,75.25
-73,75.25
19.28,55.77
19.29,55.78
19.32,55.78
19.3,55.81
-72.77,75.32
-73,75.26
-73,75.23
-73,75.21
-72.95,160.47
-72.95,160.47
-72.95,160.49
-72.95,160.52
-73,75.21
-72.95,160.52
-73,75.21
-72.95,160.52
-72.95,160.52
-72.95,160.52
-73,75.21
19.28,55.77
-72.99,75.22
-72.79,75.28
-72.95,75.26
-72.93,75.32
-72.94,75.32
-72.94,75.32
-72.94,75.3
-72.96,75.28
-72.95,75.28
-72.95,75.27
-72.94,75.26
-72.95,75.26
-72.95,75.26
-72.95,75.27
-72.95,75.27
-72.94,75.3
-72.95,75.29
-72.93,75.32
-72.94,75.31
-72.94,75.31
-72.95,75.23
-72.94,75.31
-72.93,75.32
-72.93,75.32
-72.77,75.32
-72.96,75.25
-72.96,75.22
-72.96,75.22
-72.94,75.3
-72.97,75.24
-72.96,75.23
-72.96,75.21
-72.96,75.24
-72.96,75.23
-72.96,75.25
-72.96,75.22
-72.96,75.24
-72.96,75.22
-72.93,75.32
-72.94,75.3
-72.94,75.32
-72.95,75.27
-72.98,75.25
-72.98,75.25
-72.98,75.25
-72.98,75.25
-72.98,75.25
-72.98,75.25
-72.98,75.25
-72.98,75.25
-72.98,75.25
-72.98,75.25
-72.98,75.25
-72.98,75.25
-72.98,75.25
-72.98,75.25
-72.94,75.28
-72.94,75.29
-72.94,75.29
-72.94,75.32
-72.94,75.31
-72.95,75.31
-72.94,75.3
-72.94,75.31
-72.97,75.27
-72.94,75.34
-72.94,75.35
-72.77,75.32
-72.96,75.31
-72.93,75.32
-72.93,75.32
-72.94,75.3
-72.94,75.32
-72.77,75.32
-72.77,75.32
-72.94,75.32
-72.94,75.29
-72.94,75.32
-72.93,75.32
-72.94,75.32
-72.77,75.32
-72.77,75.32
-72.97,75.22
-72.96,75.24
-72.77,75.34
-72.77,75.34
-72.77,75.34
-72.78,75.32
-72.77,75.34
-72.78,75.32
-72.77,75.34
-72.77,75.34
-72.77,75.34
-72.96,75.22
-72.78,75.32
-72.77,75.32
-72.77,75.32
-72.77,75.32
-72.96,75.22
-72.78,75.32
-72.77,75.32
-72.77,75.32
-72.77,75.32
-72.77,75.32
-72.77,75.32
-72.77,75.32
40.63,-118.41
-72.77,75.32
-72.77,75.32
-72.77,75.32
-72.77,75.32
-72.77,75.32
-72.77,75.32
-72.96,75.22
-72.96,75.22
52.42,79.68
40.63,-118.42
-72.78,75.32
-72.79,75.28
-72.77,75.34
-72.96,75.24
-72.94,75.27
-72.94,75.29
-72.77,75.34
-72.93,75.33
-72.93,75.34
-72.77,75.34
-72.94,75.29
-72.94,75.29
-72.93,75.32
-72.77,75.34
-72.77,75.32
-72.93,75.32
-72.94,75.32
-72.94,75.31
-72.94,75.29
-72.98,75.25
-72.77,75.34
-72.77,75.34
-72.78,75.34
-72.78,75.34
-72.77,75.34
-72.96,75.22
-72.77,75.34
-72.77,75.34
-72.77,75.34
-72.77,75.34
-72.77,75.34
-72.77,75.34
-72.77,75.34
-72.77,75.34
-72.77,75.34
-72.77,75.34
-72.77,75.34
-72.77,75.34
-72.77,75.34
-72.77,75.32
-72.98,75.25
-72.98,75.25
-72.77,75.32
-72.98,75.25
-72.77,75.32
